Date,AAPL,ADI,AMZN,BKR,GM,GOOG,GS,INDA,IVOG,JPM,KRE,KULR,LLY,META,MNSO,MSFT,NVDA,SHOP,SPY,TSLA,TSM,UNH,USXF,VO,VOT,XLV
2024-05-23,186.45880126953125,231.73422241210938,181.0500030517578,31.44101333618164,43.40846252441406,174.4332275390625,450.484130859375,53.423500061035156,109.58482360839844,193.64198303222656,47.65887451171875,0.36000001430511475,805.987060546875,464.4998474121094,21.960933685302734,425.3802795410156,103.77445220947266,57.63999938964844,520.9122924804688,173.74000549316406,155.5262451171875,510.86883544921875,44.742164611816406,241.7213897705078,230.23806762695312,143.15988159179688
2024-05-24,189.5518035888672,229.7089080810547,180.75,31.994518280029297,43.785667419433594,175.69869995117188,453.46343994140625,53.6816291809082,110.47785186767578,197.36892700195312,47.864341735839844,0.3700000047683716,804.97021484375,476.9056701660156,22.118148803710938,428.5283203125,106.44380950927734,56.970001220703125,524.3589477539062,179.24000549316406,158.4072723388672,502.3087463378906,45.06954574584961,243.76760864257812,232.42645263671875,142.67578125
2024-05-28,189.56179809570312,230.62771606445312,182.14999389648438,32.034053802490234,42.773170471191406,177.3826446533203,452.1163635253906,53.175296783447266,109.84280395507812,196.17904663085938,47.46318817138672,0.3499999940395355,805.3988647460938,478.60101318359375,23.041786193847656,428.68768310546875,113.87405395507812,58.189998626708984,524.7252807617188,176.75,157.82313537597656,497.8704833984375,45.287803649902344,241.70159912109375,230.83489990234375,140.94691467285156
2024-05-29,189.86111450195312,225.40142822265625,182.02000427246094,31.55962371826172,42.32647705078125,176.76486206054688,449.52056884765625,52.89730453491211,108.39411163330078,194.8121795654297,46.31843948364258,0.3199999928474426,809.0577392578125,473.05621337890625,22.943525314331055,427.5420837402344,114.79783630371094,58.369998931884766,521.0509643554688,176.19000244140625,152.8035888671875,479.1291809082031,44.88105773925781,238.57791137695312,227.86068725585938,139.85032653808594
2024-05-30,190.85885620117188,227.22915649414062,179.32000732421875,32.103240966796875,43.090816497802734,172.93861389160156,445.375732421875,52.64909744262695,109.23753356933594,196.01187133789062,47.13052749633789,0.3100000023841858,812.576904296875,465.7663269042969,23.17934799194336,413.0970764160156,110.47386169433594,58.540000915527344,517.5944213867188,178.7899932861328,151.43736267089844,476.0946044921875,44.53382873535156,239.69493103027344,227.4727325439453,139.9194793701172
2024-05-31,191.8166961669922,231.66506958007812,176.44000244140625,33.09164047241211,44.65919876098633,173.33718872070312,451.597900390625,52.629241943359375,110.33893585205078,199.2569580078125,47.79585266113281,0.33000001311302185,817.8408813476562,465.54693603515625,22.098495483398438,413.5553283691406,109.60707092285156,59.150001525878906,522.3087768554688,178.0800018310547,149.5364532470703,489.6563415527344,44.841373443603516,241.79058837890625,227.78111267089844,141.9644775390625
2024-06-03,193.59266662597656,229.41253662109375,178.33999633789062,31.77707290649414,45.4036865234375,173.79554748535156,450.07452392578125,54.40638732910156,108.9696273803711,198.46043395996094,46.96419906616211,0.3199999928474426,828.7276000976562,476.17767333984375,22.7961368560791,411.951416015625,114.97279357910156,59.70000076293945,522.7345581054688,176.2899932861328,153.40753173828125,491.7024841308594,44.90089416503906,240.11009216308594,226.10997009277344,142.96231079101562
2024-06-04,193.91195678710938,228.75790405273438,179.33999633789062,31.263099670410156,44.92721176147461,174.50299072265625,450.3910217285156,51.09037780761719,107.39193725585938,195.84471130371094,46.13254165649414,0.3100000023841858,830.0535278320312,475.67901611328125,22.38344955444336,414.49176025390625,116.40945434570312,60.68000030517578,523.3189697265625,174.77000427246094,150.9522247314453,499.65960693359375,44.920738220214844,239.4675750732422,226.00054931640625,143.37722778320312
2024-06-05,195.42852783203125,233.7668914794922,181.27999877929688,31.381710052490234,45.28456497192383,176.43605041503906,456.7022399902344,52.73845291137695,108.9696273803711,193.97633361816406,46.279300689697266,0.3100000023841858,829.22607421875,493.6993713378906,21.430334091186523,422.4016418457031,122.4110336303711,61.25,529.5386352539062,175.0,161.29820251464844,497.31695556640625,45.82351303100586,241.13815307617188,229.13392639160156,144.0292510986328
2024-06-06,194.04165649414062,235.4828643798828,185.0,31.381710052490234,45.27464294433594,177.7114715576172,453.1608581542969,52.97673034667969,108.3445053100586,193.6321563720703,46.39670944213867,0.28999999165534973,834.7391967773438,492.4029541015625,21.18468475341797,422.90966796875,120.9693832397461,61.459999084472656,529.52880859375,177.94000244140625,160.4566650390625,496.13079833984375,45.61518478393555,240.48574829101562,227.9402618408203,144.50344848632812
